run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.197507450254634,0.169629193196694,16.434822646131256,0.02787825705794,0.1643482264613125,6481646.893610637,914887.0993267046,0.12622642417137844,51349366.316599935,6481646.893610637,0.12622642417137844,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.153821653695777,0.1547571389206374,-0.6044859910082273,0.0009354852248603,0.0060448599100823,242119.2529617419,-1472.4778882426035,0.0047151361414847865,51349366.316599935,242119.2529617419,0.0047151361414847865,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.022251223353669,0.0214590774127282,,0.0007921459409408,0.0369142589732656,1869454.612564112,66552.78496728302,0.03585128161538946,52144708.036368586,1869454.612564112,0.03585128161538946,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.0152193953003734,0.0148373015054191,,0.0003820937949543,0.0257522430756527,15673761.134233393,393500.973907914,0.3005820096509439,52144708.036368586,15673761.134233393,0.3005820096509439,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.029895645918635,0.0283156580245122,,0.0015799878941228,0.0557990880083041,12981995.625517689,686099.7747196238,0.2489609418555634,52144708.036368586,12981995.625517689,0.2489609418555634,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.0030691707804968,0.0068657787514772,,0.0037966079709804,0.5529755776303664,537928.9617436563,-665425.7876280816,0.010316079656030964,52144708.036368586,537928.9617436563,0.010316079656030964,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.0694990272354334,0.06564366598924,5.873165655960399,0.0038553612461934,0.0587316565596038,5853448.607042273,324711.8674010718,0.11225393385959234,52144708.036368586,5853448.607042273,0.11225393385959234,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.1097427370585501,0.0982339989005898,11.715636426047196,0.0115087381579603,0.117156364260472,8757329.65113044,918382.5428377148,0.16794282643259978,52144708.036368586,8757329.65113044,0.16794282643259978,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.1898368538264185,0.169629193196694,11.91284368504461,0.0202076606297244,0.1191284368504461,6229919.186898887,663159.3926149551,0.11947366130718,52144708.036368586,6229919.186898887,0.11947366130718,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.020000|dist=LogNormal|0.005230|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,tiktok,tiktok,0.00523,0.01046,LogNormal,lognormal,False,0.1530281497289737,0.1547571389206374,-1.1172274207979251,0.0017289891916636,0.0111722742079792,240870.2572381322,-2721.4736118523,0.004619265622700122,52144708.036368586,240870.2572381322,0.004619265622700122,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.010460|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,tiktok,tiktok,0.01046,0.01046,LogNormal,lognormal,False,0.0214590774127282,0.0214590774127282,,,,,,,,,,,,0.3,0.5,1.2,4,geometric,PASS,PASS
