run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",beehiiv,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.10242093,0.163973,-37.53793002506511,0.06155207,0.3753793002506511,3361170.9427636475,-2019968.2735838671,0.02375167230013401,141513022.75859892,3361170.9427636475,0.02375167230013401,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.13214289,0.13222179,-0.0596724639713264,7.889999999999286e-05,0.0005967246397132,207996.3193887052,-124.1906363615999,0.0014698033815835967,141513022.75859892,207996.3193887052,0.0014698033815835967,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",meta,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.07559852,0.033615954,,0.041982566,1.2488881321053684,6351471.093103595,3527199.399714621,0.05794486832865189,109612313.84769574,6351471.093103595,0.05794486832865189,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",google,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.060050137,0.025752464,,0.034297673,1.3318210249706597,61842897.48968532,35321609.26583311,0.564196624620249,109612313.84769574,61842897.48968532,0.564196624620249,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.026015963,0.029342115,,0.0033261519999999,0.1133576090203449,11297267.79541182,-1444360.5209710896,0.10306568120721511,109612313.84769574,11297267.79541182,0.10306568120721511,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.08094455,0.03648551,,0.04445904,1.218539633953315,14187029.935577376,7792269.292831105,0.12942916208565752,109612313.84769574,14187029.935577376,0.12942916208565752,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",moloco,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.068007104,0.07033154,-3.304969576949402,0.0023244359999999,0.033049695769494,5727793.668669132,-195772.0446973685,0.05225502014881096,109612313.84769574,5727793.668669132,0.05225502014881096,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",liveintent,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.07442247,0.09218383,-19.267327035554924,0.0177613599999999,0.1926732703555492,5938817.6448856685,-1417333.745643843,0.054180205092080665,109612313.84769574,5938817.6448856685,0.054180205092080665,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",beehiiv,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.124023184,0.163973,-24.363654991980393,0.039949816,0.243636549919804,4070097.0230384488,-1311042.193309066,0.03713174989348161,109612313.84769574,4070097.0230384488,0.03713174989348161,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,lognormal,False,0.12511815,0.13222179,-5.372518402602169,0.0071036399999999,0.0537251840260216,196939.19732438063,-11181.31270068616,0.0017966886238531918,109612313.84769574,196939.19732438063,0.0017966886238531918,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",meta,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.049421873,0.033615954,,0.0158059189999999,0.4701909991904436,4152218.822888822,1327947.129499848,0.051084049153062534,81282100.61124124,4152218.822888822,0.051084049153062534,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",google,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.035740703,0.025752464,,0.009988239,0.3878556630542227,36807720.05296655,10286431.829114344,0.45283918324172934,81282100.61124124,36807720.05296655,0.45283918324172934,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.028559005,0.029342115,,0.00078311,0.0266889418162256,12401567.739602994,-340060.576779915,0.15257440009969267,81282100.61124124,12401567.739602994,0.15257440009969267,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.05623694,0.03648551,,0.01975143,0.5413499770182739,9856564.169734327,3461803.5269880565,0.1212636496302751,81282100.61124124,9856564.169734327,0.1212636496302751,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",moloco,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.07092047,0.07033154,0.8373625829890848,0.00058893,0.0083736258298907,5973167.436229002,49601.72286250163,0.07348687338677021,81282100.61124124,5973167.436229002,0.07348687338677021,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",liveintent,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.087633565,0.09218383,-4.936077184035419,0.0045502649999999,0.0493607718403541,6993046.080118479,-363105.3104110323,0.08603426864624297,81282100.61124124,6993046.080118479,0.08603426864624297,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",beehiiv,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.14924629,0.163973,-8.981179828386383,0.01472671,0.0898117982838638,4897849.426511522,-483289.7898359922,0.06025741694271807,81282100.61124124,4897849.426511522,0.06025741694271807,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,lognormal,False,0.12704168,0.13222179,-3.917743058840767,0.00518011,0.0391774305884077,199966.8831895358,-8153.626835531031,0.002460158899509058,81282100.61124124,199966.8831895358,0.002460158899509058,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,REVIEW,REVIEW:ROIConsistency
