channel,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,0.07318647,0.34344682,-78.69059611616144,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,1.0085881,0.34344682,193.6664546784856,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,0.2346123,0.34344682,-31.688900191301812,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,0.39794257,0.34344682,15.867303706582584,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,0.33707952,0.34344682,-1.8539405896959433,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,0.6234964,0.34344682,81.54088600965936,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,1.3646169,0.34344682,297.3298981193071,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.34325045,0.34344682,-0.05717624638364719,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.07184036,0.34344682,-79.08253743621793,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.99454516,0.34344682,189.5776295148111,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.23266914,0.34344682,-32.25468210769865,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.38142404,0.34344682,11.057671170168364,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.3792326,0.34344682,10.419598585888782,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,0.5928734,0.34344682,72.62451287218208,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.016722,LogNormal,lognormal,False,1.369708,0.34344682,298.8122527965174,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.38399005,0.34344682,11.80480576294171,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.06762691,0.34344682,-80.30935036754744,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.96362704,0.34344682,180.57532749902882,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.24694714,0.34344682,-28.097415489245172,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.39193946,0.34344682,14.119402823412381,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.40216127,0.34344682,17.095645258849693,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,0.5099579,0.34344682,48.4823472815966,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.023411,LogNormal,lognormal,False,1.3956164,0.34344682,306.35589521545137,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.3709397,0.34344682,8.004988952874859,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.060124118,0.34344682,-82.49390749927456,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.91954005,0.34344682,167.73869969155635,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.2491761,0.34344682,-27.44841836066497,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.34862858,0.34344682,1.508751777058246,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.40397105,0.34344682,17.622591468455003,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,0.5015169,0.34344682,46.02461597984808,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.033445,LogNormal,lognormal,False,1.3128903,0.34344682,282.2688764449763,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,0.34421214,0.34344682,0.22283508113425357,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,0.07150686,0.34344682,-79.17964126149137,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,1.03145,0.34344682,200.32306020477927,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,0.25507516,0.34344682,-25.73081328864829,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,0.39492816,0.34344682,14.989610327444579,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,0.38467714,0.34344682,12.00486293627642,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,0.5233339,0.34344682,52.37698226467784,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.006689,LogNormal,lognormal,False,1.4590745,0.34344682,324.83272956203234,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,0.37436834,0.34344682,9.003291979818021,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,0.071486324,0.34344682,-79.18562064426743,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,1.0255406,0.34344682,198.6024444774303,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,0.2120417,0.34344682,-38.26068909300135,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,0.40639526,0.34344682,18.328438737618825,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,0.4436478,0.34344682,29.175107808539323,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,0.60368073,0.34344682,75.77123876121492,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.011706,LogNormal,lognormal,False,1.4437779,0.34344682,320.37888136509747,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,0.38465935,0.34344682,11.999683095042204,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,0.070155755,0.34344682,-79.57303695518276,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,1.0104316,0.34344682,194.2032190019986,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,0.25466722,0.34344682,-25.849591502987266,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,0.3950158,0.34344682,15.015128106296045,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,0.39021435,0.34344682,13.617109629956683,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,0.5235175,0.34344682,52.43044032260947,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.016722,LogNormal,lognormal,False,1.4035203,0.34344682,308.6572413161374,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.34859622,0.34344682,1.4993296487648442,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.0671718,0.34344682,-80.44186287705328,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.98832214,0.34344682,187.76569834013893,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.2463396,0.34344682,-28.27431041580178,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.39034018,0.34344682,13.653747034257005,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.38660038,0.34344682,12.564844828087223,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,0.6029487,0.34344682,75.55809659265444,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.023411,LogNormal,lognormal,False,1.5143213,0.34344682,340.91871341245786,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.3481136,0.34344682,1.3588071655460479,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.067242846,0.34344682,-80.42117670502815,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.9494321,0.34344682,176.44224511963748,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.244386,0.34344682,-28.843132104120226,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.404814,0.34344682,17.868029757853055,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.38279194,0.34344682,11.45595699503056,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,0.5323268,0.34344682,54.99540802270349,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.036328,0.033445,LogNormal,lognormal,False,1.4490168,0.34344682,321.9042703612746,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,0.41445088,0.34344682,20.673960527571644,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,0.07134742,0.34344682,-79.22606475145119,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,1.0446112,0.34344682,204.15515275407122,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,0.25913632,0.34344682,-24.548342011144552,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,0.40456754,0.34344682,17.796269011895355,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,0.40224782,0.34344682,17.120845666877916,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,0.534874,0.34344682,55.73706578503187,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.006689,LogNormal,lognormal,False,1.391347,0.34344682,305.11279155241556,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,0.3944695,0.34344682,14.856064179019036,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,0.069865175,0.34344682,-79.65764394033405,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,1.0329393,0.34344682,200.7566935690364,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,0.25676125,0.34344682,-25.239881388332552,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,0.39819402,0.34344682,15.94051737034572,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,0.40138206,0.34344682,16.868765883463414,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,0.52554905,0.34344682,53.02195839227744,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.011706,LogNormal,lognormal,False,1.3988556,0.34344682,307.29903977564857,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,0.34344682,0.34344682,0.0,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,0.06626675,0.34344682,-80.7053825683988,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,1.0300462,0.34344682,199.9143215243629,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,0.23694865,0.34344682,-31.008634757485883,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,0.38314754,0.34344682,11.559495586536519,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,0.3965407,0.34344682,15.459126976339464,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,0.5268835,0.34344682,53.410504718023006,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.016722,LogNormal,lognormal,False,1.3305118,0.34344682,287.3996562262536,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.35581827,0.34344682,3.602144285394754,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.069198735,0.34344682,-79.85168853798093,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.99508333,0.34344682,189.73432626337905,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.25831023,0.34344682,-24.788871243588748,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.4051463,0.34344682,17.964784184055056,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.38032636,0.34344682,10.738064192878532,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,0.52636397,0.34344682,53.25923530169825,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.023411,LogNormal,lognormal,False,1.3811173,0.34344682,302.13425181808356,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.33299756,0.34344682,-3.0424681177714676,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.06646363,0.34344682,-80.64805782740979,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.96954316,0.34344682,182.2978998611779,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.24572274,0.34344682,-28.45391900847997,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.38935536,0.34344682,13.367001039636937,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.4095625,0.34344682,19.250631000164745,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,0.5670662,0.34344682,65.11033644160688,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.051898,0.033445,LogNormal,lognormal,False,1.3638126,0.34344682,297.0957133916686,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,0.3627905,0.34344682,5.63221985866692,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,0.066677876,0.34344682,-80.58567669952511,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,1.0722344,0.34344682,212.19808644610538,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,0.25220963,0.34344682,-26.565157889655225,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,0.37572795,0.34344682,9.399164039428285,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,0.43543607,0.34344682,26.78413211104998,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,0.5776566,0.34344682,68.19389971349858,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.006689,LogNormal,lognormal,False,1.5662472,0.34344682,356.03776444923847,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,0.38942042,0.34344682,13.385944292627313,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,0.070648804,0.34344682,-79.42947790286718,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,1.0577672,0.34344682,207.98573124072016,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,0.2619709,0.34344682,-23.723008994522058,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,0.407523,0.34344682,18.656798161648442,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,0.38513166,0.34344682,12.137203657905467,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,0.5357788,0.34344682,56.00051268490418,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.011706,LogNormal,lognormal,False,1.46091,0.34344682,325.36716455840235,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,0.36693564,0.34344682,6.839143247854216,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,0.07016905,0.34344682,-79.56916590463699,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,1.0438955,0.34344682,203.9467653245414,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,0.25909707,0.34344682,-24.55977027243985,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,0.40057725,0.34344682,16.634432661219577,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,0.39537817,0.34344682,15.12063789089676,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,0.5329404,0.34344682,55.174067414570914,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.016722,LogNormal,lognormal,False,1.4014689,0.34344682,308.05994360349587,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,0.3802926,0.34344682,10.728234432335112,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,0.06741589,0.34344682,-80.3707921942617,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,1.01505,0.34344682,195.54793956164738,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,0.25105882,0.34344682,-26.90023451083343,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,0.3874116,0.34344682,12.801044423704386,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,0.40935668,0.34344682,19.190703236093434,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,0.53031075,0.34344682,54.40840302437509,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.023411,LogNormal,lognormal,False,1.4232017,0.34344682,314.3877937201456,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.3703099,0.34344682,7.821612673542891,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.056653798,0.34344682,-83.5043463206327,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.9735691,0.34344682,183.47011627593466,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.25846115,0.34344682,-24.744928487036223,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.37208927,0.34344682,8.339704528345914,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.33434612,0.34344682,-2.649813441277448,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,0.50148255,0.34344682,46.01461443142784,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.072657,0.033445,LogNormal,lognormal,False,1.3656471,0.34344682,297.62985722214574,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,0.3643272,0.34344682,6.079654486246235,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,0.06342169,0.34344682,-81.5337670035786,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,1.1048094,0.34344682,221.68281540647249,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,0.24466734,0.34344682,-28.76121549181908,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,0.39530155,0.34344682,15.09832876018477,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,0.39946857,0.34344682,16.311622859108155,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,0.57664186,0.34344682,67.89844203536371,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.006689,LogNormal,lognormal,False,1.7125833,0.34344682,398.6458456654221,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,0.36093763,0.34344682,5.092727310737663,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,0.065539815,0.34344682,-80.91704124673508,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,1.0894254,0.34344682,217.20351931050055,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,0.2740776,0.34344682,-20.19795087926568,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,0.37527314,0.34344682,9.266738879690317,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,0.42978445,0.34344682,25.13857312756601,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,0.5553976,0.34344682,61.712838104018566,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.011706,LogNormal,lognormal,False,1.457804,0.34344682,324.4628032951361,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,0.43508726,0.34344682,26.68257053595663,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,0.077427186,0.34344682,-77.45584425559683,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,1.0714159,0.34344682,211.95976716278813,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,0.27245927,0.34344682,-20.66915337868029,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,0.40508208,0.34344682,17.946085510414694,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,0.43787175,0.34344682,27.49331905300507,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,0.542218,0.34344682,57.87538810229776,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.016722,LogNormal,lognormal,False,1.2861917,0.34344682,274.4951547374933,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,0.3725304,0.34344682,8.468146538669364,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,0.07115766,0.34344682,-79.28131639128293,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,1.0482925,0.34344682,205.22702175550788,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,0.26167578,0.34344682,-23.808937872827,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,0.40867662,0.34344682,18.992692958985618,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,0.38124508,0.34344682,11.00556412197965,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,0.54349214,0.34344682,58.246374213044106,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.023411,LogNormal,lognormal,False,1.483984,0.34344682,332.0855263705746,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,0.33892816,0.34344682,-1.315679673493558,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,0.06423026,0.34344682,-81.29833899757756,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,1.014281,0.34344682,195.32403299002738,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,0.21625268,0.34344682,-37.03459534142724,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,0.38406834,0.34344682,11.827601140694801,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,0.42344284,0.34344682,23.292112589657986,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,0.5932797,0.34344682,72.74281357445673,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.103795,0.033445,LogNormal,lognormal,False,1.6656258,0.34344682,384.97342325079615,,,,,,,,,,,,,,,geometric
tiktok,tiktok,0.020759,0.006689,LogNormal,lognormal,False,0.090251885,0.10978498,,,,,,,,,,,,,,,,geometric
tiktok,tiktok,0.020759,0.006689,LogNormal,lognormal,False,0.027803976,0.10978498,,,,,,,,,,,,,,,,geometric
tiktok,tiktok,0.020759,0.006689,LogNormal,lognormal,False,0.06072545,0.10978498,,,,,,,,,,,,,,,,geometric
