channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,baseline_mu,baseline_sigma,baseline_roi,baseline_run_id,baseline_qc_status,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,pct_metric_reliable,pct_metric_unstable_reason,pct_change_raw,baseline_roi_for_rank,pct_source_row,abs_pct_change_raw,abs_delta_roi,pct_change,abs_pct_change,prior_neg_prob,prior_guardrail_pass
meta,0.22337356,meta,0.103795,0.023411,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-78.25362564413248,1.0271761,fallback_baseline,78.25362564413248,0.80380254,-78.25362564413248,78.25362564413248,0.0,1.0
meta,0.22797044,meta,0.103795,0.023411,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-77.80609965516138,1.0271761,fallback_baseline,77.80609965516138,0.7992056599999999,-77.80609965516138,77.80609965516138,0.0,1.0
meta,0.3253752,meta,0.103795,0.023411,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-68.32332839519923,1.0271761,fallback_baseline,68.32332839519923,0.7018009,-68.32332839519923,68.32332839519923,0.0,1.0
meta,1.0629365,meta,0.103795,0.023411,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,3.4814283548848177,1.0271761,fallback_baseline,3.4814283548848177,0.035760400000000025,3.4814283548848177,3.4814283548848177,0.0,1.0
meta,1.0011163,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-2.537033328559714,1.0271761,fallback_baseline,2.537033328559714,0.026059799999999855,-2.537033328559714,2.537033328559714,0.0,1.0
meta,0.03492412,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-96.59998709082113,1.0271761,fallback_baseline,96.59998709082113,0.9922519799999999,-96.59998709082113,96.59998709082113,0.0,1.0
meta,0.07432676,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-92.76397104644471,1.0271761,fallback_baseline,92.76397104644471,0.9528493399999999,-92.76397104644471,92.76397104644471,0.0,1.0
meta,0.13816968,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-86.54858889337476,1.0271761,fallback_baseline,86.54858889337476,0.88900642,-86.54858889337476,86.54858889337476,0.0,1.0
meta,0.23609033,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-77.01559352870457,1.0271761,fallback_baseline,77.01559352870457,0.7910857699999999,-77.01559352870457,77.01559352870457,0.0,1.0
meta,0.24819557,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-75.83709648228769,1.0271761,fallback_baseline,75.83709648228769,0.7789805299999999,-75.83709648228769,75.83709648228769,0.0,1.0
meta,0.3689147,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,-64.0845712823731,1.0271761,fallback_baseline,64.0845712823731,0.6582614,-64.0845712823731,64.0845712823731,0.0,1.0
meta,1.1044275,meta,0.103795,0.033445,LogNormal,0.051898,0.016722,1.0271761,,,True,False,4,0.9007452470905427,True,,7.52075520448733,1.0271761,fallback_baseline,7.52075520448733,0.07725139999999997,7.52075520448733,7.52075520448733,0.0,1.0
google,0.525301,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,17.769653712365717,0.44604105,fallback_baseline,17.769653712365717,0.07925995000000002,17.769653712365717,17.769653712365717,0.0,1.0
google,1.0167578,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,127.95162014796617,0.44604105,fallback_baseline,127.95162014796617,0.5707167499999999,127.95162014796617,127.95162014796617,0.0,1.0
google,0.15206122,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-65.90869382986162,0.44604105,fallback_baseline,65.90869382986162,0.29397983,-65.90869382986162,65.90869382986162,0.0,1.0
google,0.2699682,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-39.474584233895065,0.44604105,fallback_baseline,39.474584233895065,0.17607285,-39.474584233895065,39.474584233895065,0.0,1.0
google,0.53136575,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,19.129337983577965,0.44604105,fallback_baseline,19.129337983577965,0.08532469999999998,19.129337983577965,19.129337983577965,0.0,1.0
google,0.4843827,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,8.595991333084703,0.44604105,fallback_baseline,8.595991333084703,0.038341650000000005,8.595991333084703,8.595991333084703,0.0,1.0
google,0.7381707,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,65.4938934432156,0.44604105,fallback_baseline,65.4938934432156,0.29212964999999996,65.4938934432156,65.4938934432156,0.0,1.0
google,1.6191078,google,0.020759,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,262.99524449599426,0.44604105,fallback_baseline,262.99524449599426,1.17306675,262.99524449599426,262.99524449599426,0.0,1.0
google,0.5056555,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,13.365238468522133,0.44604105,fallback_baseline,13.365238468522133,0.05961445000000004,13.365238468522133,13.365238468522133,0.0,1.0
google,1.0023191,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,124.71454140824034,0.44604105,fallback_baseline,124.71454140824034,0.55627805,124.71454140824034,124.71454140824034,0.0,1.0
google,0.13622262,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-69.45962260648432,0.44604105,fallback_baseline,69.45962260648432,0.30981843,-69.45962260648432,69.45962260648432,0.0,1.0
google,0.314,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-29.602891931135034,0.44604105,fallback_baseline,29.602891931135034,0.13204105,-29.602891931135034,29.602891931135034,0.0,1.0
google,0.47789335,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,7.141114029751297,0.44604105,fallback_baseline,7.141114029751297,0.0318523,7.141114029751297,7.141114029751297,0.0,1.0
google,0.49917373,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,11.912060560345285,0.44604105,fallback_baseline,11.912060560345285,0.05313267999999999,11.912060560345285,11.912060560345285,0.0,1.0
google,0.6156913,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,38.0346719208916,0.44604105,fallback_baseline,38.0346719208916,0.16965025000000006,38.0346719208916,38.0346719208916,0.0,1.0
google,1.4083983,google,0.020759,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,215.75530996530475,0.44604105,fallback_baseline,215.75530996530475,0.9623572499999999,215.75530996530475,215.75530996530475,0.0,1.0
google,0.45287967,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,1.5331817553563776,0.44604105,fallback_baseline,1.5331817553563776,0.0068386200000000175,1.5331817553563776,1.5331817553563776,0.0,1.0
google,0.9845952,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,120.74093853020926,0.44604105,fallback_baseline,120.74093853020926,0.53855415,120.74093853020926,120.74093853020926,0.0,1.0
google,0.14439774,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-67.6268047526119,0.44604105,fallback_baseline,67.6268047526119,0.30164331,-67.6268047526119,67.6268047526119,0.0,1.0
google,0.2994631,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-32.8619865817283,0.44604105,fallback_baseline,32.8619865817283,0.14657795,-32.8619865817283,32.8619865817283,0.0,1.0
google,0.50470936,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,13.153118978623157,0.44604105,fallback_baseline,13.153118978623157,0.05866831,13.153118978623157,13.153118978623157,0.0,1.0
google,0.47493368,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,6.477571963387682,0.44604105,fallback_baseline,6.477571963387682,0.02889263000000003,6.477571963387682,6.477571963387682,0.0,1.0
google,0.63810086,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,43.05877452310724,0.44604105,fallback_baseline,43.05877452310724,0.19205981,43.05877452310724,43.05877452310724,0.0,1.0
google,1.4638056,google,0.020759,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,228.1773280732793,0.44604105,fallback_baseline,228.1773280732793,1.0177645499999999,228.1773280732793,228.1773280732793,0.0,1.0
google,0.4813179,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,7.908879687194716,0.44604105,fallback_baseline,7.908879687194716,0.035276850000000026,7.908879687194716,7.908879687194716,0.0,1.0
google,0.9490954,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,112.78207465433954,0.44604105,fallback_baseline,112.78207465433954,0.50305435,112.78207465433954,112.78207465433954,0.0,1.0
google,0.13663784,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-69.36653251982077,0.44604105,fallback_baseline,69.36653251982077,0.30940321,-69.36653251982077,69.36653251982077,0.0,1.0
google,0.3041985,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-31.800335417558543,0.44604105,fallback_baseline,31.800335417558543,0.14184255,-31.800335417558543,31.800335417558543,0.0,1.0
google,0.47585717,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,6.684613445331994,0.44604105,fallback_baseline,6.684613445331994,0.02981612,6.684613445331994,6.684613445331994,0.0,1.0
google,0.48450804,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,8.624091885713204,0.44604105,fallback_baseline,8.624091885713204,0.03846698999999998,8.624091885713204,8.624091885713204,0.0,1.0
google,0.6057677,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,35.809854272381436,0.44604105,fallback_baseline,35.809854272381436,0.15972665000000003,35.809854272381436,35.809854272381436,0.0,1.0
google,1.3731548,google,0.020759,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,207.8539071684097,0.44604105,fallback_baseline,207.8539071684097,0.92711375,207.8539071684097,207.8539071684097,0.0,1.0
google,0.4589575,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,2.8957984920894666,0.44604105,fallback_baseline,2.8957984920894666,0.012916450000000024,2.8957984920894666,2.8957984920894666,0.0,1.0
google,0.8960679,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,100.89359488325124,0.44604105,fallback_baseline,100.89359488325124,0.45002685000000003,100.89359488325124,100.89359488325124,0.0,1.0
google,0.17529024,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-60.70087271115518,0.44604105,fallback_baseline,60.70087271115518,0.27075081,-60.70087271115518,60.70087271115518,0.0,1.0
google,0.2824215,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-36.68262147620718,0.44604105,fallback_baseline,36.68262147620718,0.16361955,-36.68262147620718,36.68262147620718,0.0,1.0
google,0.4968787,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,11.39752720069151,0.44604105,fallback_baseline,11.39752720069151,0.05083765000000001,11.39752720069151,11.39752720069151,0.0,1.0
google,0.42219552,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-5.346039338755929,0.44604105,fallback_baseline,5.346039338755929,0.023845530000000004,-5.346039338755929,5.346039338755929,0.0,1.0
google,0.7257908,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,62.71838657002533,0.44604105,fallback_baseline,62.71838657002533,0.27974974999999996,62.71838657002533,62.71838657002533,0.0,1.0
google,1.6713196,google,0.020759,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,274.7008487223317,0.44604105,fallback_baseline,274.7008487223317,1.2252785499999999,274.7008487223317,274.7008487223317,0.0,1.0
google,0.5232202,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,17.30314956437306,0.44604105,fallback_baseline,17.30314956437306,0.07717915000000003,17.30314956437306,17.30314956437306,0.0,1.0
google,1.0301945,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,130.9640558867844,0.44604105,fallback_baseline,130.9640558867844,0.5841534499999999,130.9640558867844,130.9640558867844,0.0,1.0
google,0.15706766,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-64.78627695814096,0.44604105,fallback_baseline,64.78627695814096,0.28897339,-64.78627695814096,64.78627695814096,0.0,1.0
google,0.31125826,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-30.217575265774304,0.44604105,fallback_baseline,30.217575265774304,0.13478278999999999,-30.217575265774304,30.217575265774304,0.0,1.0
google,0.5174805,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,16.016339751688776,0.44604105,fallback_baseline,16.016339751688776,0.07143945000000002,16.016339751688776,16.016339751688776,0.0,1.0
google,0.51154345,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,14.685285132388604,0.44604105,fallback_baseline,14.685285132388604,0.06550240000000002,14.685285132388604,14.685285132388604,0.0,1.0
google,0.5969001,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,33.821786133809894,0.44604105,fallback_baseline,33.821786133809894,0.15085905000000005,33.821786133809894,33.821786133809894,0.0,1.0
google,1.2878042,google,0.036328,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,188.71876254438914,0.44604105,fallback_baseline,188.71876254438914,0.84176315,188.71876254438914,188.71876254438914,0.0,1.0
google,0.44053245,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-1.2349984379240375,0.44604105,fallback_baseline,1.2349984379240375,0.005508599999999975,-1.2349984379240375,1.2349984379240375,0.0,1.0
google,1.0182884,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,128.29477242061017,0.44604105,fallback_baseline,128.29477242061017,0.57224735,128.29477242061017,128.29477242061017,0.0,1.0
google,0.15020755,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-66.32427665570242,0.44604105,fallback_baseline,66.32427665570242,0.29583349999999997,-66.32427665570242,66.32427665570242,0.0,1.0
google,0.31367654,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-29.675409920230432,0.44604105,fallback_baseline,29.675409920230432,0.13236451,-29.675409920230432,29.675409920230432,0.0,1.0
google,0.4841341,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,8.540256552619994,0.44604105,fallback_baseline,8.540256552619994,0.03809305000000002,8.540256552619994,8.540256552619994,0.0,1.0
google,0.4628223,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,3.762265827326885,0.44604105,fallback_baseline,3.762265827326885,0.016781250000000025,3.762265827326885,3.762265827326885,0.0,1.0
google,0.60323113,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,35.24116894622142,0.44604105,fallback_baseline,35.24116894622142,0.15719007999999995,35.24116894622142,35.24116894622142,0.0,1.0
google,1.4085745,google,0.036328,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,215.79481305588354,0.44604105,fallback_baseline,215.79481305588354,0.96253345,215.79481305588354,215.79481305588354,0.0,1.0
google,0.49788532,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,11.623205980705146,0.44604105,fallback_baseline,11.623205980705146,0.051844270000000026,11.623205980705146,11.623205980705146,0.0,1.0
google,0.9985673,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,123.87340806412327,0.44604105,fallback_baseline,123.87340806412327,0.5525262500000001,123.87340806412327,123.87340806412327,0.0,1.0
google,0.13050508,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-70.74146426657367,0.44604105,fallback_baseline,70.74146426657367,0.31553597,-70.74146426657367,70.74146426657367,0.0,1.0
google,0.30717057,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-31.13401333801004,0.44604105,fallback_baseline,31.13401333801004,0.13887048000000002,-31.13401333801004,31.13401333801004,0.0,1.0
google,0.4767173,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,6.87744995668,0.44604105,fallback_baseline,6.87744995668,0.030676250000000016,6.87744995668,6.87744995668,0.0,1.0
google,0.4876011,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,9.317539271329402,0.44604105,fallback_baseline,9.317539271329402,0.041560050000000015,9.317539271329402,9.317539271329402,0.0,1.0
google,0.6038941,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,35.389803247929756,0.44604105,fallback_baseline,35.389803247929756,0.15785305,35.389803247929756,35.389803247929756,0.0,1.0
google,1.4214084,google,0.036328,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,218.67210428277843,0.44604105,fallback_baseline,218.67210428277843,0.97536735,218.67210428277843,218.67210428277843,0.0,1.0
google,0.44439012,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-0.37012961026793273,0.44604105,fallback_baseline,0.37012961026793273,0.001650929999999995,-0.37012961026793273,0.37012961026793273,0.0,1.0
google,0.97314274,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,118.1733587076795,0.44604105,fallback_baseline,118.1733587076795,0.5271016900000001,118.1733587076795,118.1733587076795,0.0,1.0
google,0.17222789,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-61.38743508024653,0.44604105,fallback_baseline,61.38743508024653,0.27381316,-61.38743508024653,61.38743508024653,0.0,1.0
google,0.27813345,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-37.64397918083997,0.44604105,fallback_baseline,37.64397918083997,0.1679076,-37.64397918083997,37.64397918083997,0.0,1.0
google,0.47649303,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,6.82716983111756,0.44604105,fallback_baseline,6.82716983111756,0.03045197999999999,6.82716983111756,6.82716983111756,0.0,1.0
google,0.4953023,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,11.044106814832398,0.44604105,fallback_baseline,11.044106814832398,0.04926124999999998,11.044106814832398,11.044106814832398,0.0,1.0
google,0.6672597,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,49.59602933407139,0.44604105,fallback_baseline,49.59602933407139,0.22121865000000002,49.59602933407139,49.59602933407139,0.0,1.0
google,1.489114,google,0.036328,0.023411,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,233.85133498362987,0.44604105,fallback_baseline,233.85133498362987,1.04307295,233.85133498362987,233.85133498362987,0.0,1.0
google,0.44401675,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-0.45383715243249,0.44604105,fallback_baseline,0.45383715243249,0.002024299999999979,-0.45383715243249,0.45383715243249,0.0,1.0
google,0.9094342,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,103.89024732140685,0.44604105,fallback_baseline,103.89024732140685,0.46339315,103.89024732140685,103.89024732140685,0.0,1.0
google,0.15759102,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-64.66894246616988,0.44604105,fallback_baseline,64.66894246616988,0.28845003,-64.66894246616988,64.66894246616988,0.0,1.0
google,0.31510308,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-29.355587338878344,0.44604105,fallback_baseline,29.355587338878344,0.13093797000000001,-29.355587338878344,29.355587338878344,0.0,1.0
google,0.48433322,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,8.584898183698566,0.44604105,fallback_baseline,8.584898183698566,0.038292170000000014,8.584898183698566,8.584898183698566,0.0,1.0
google,0.49956742,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,12.00032373701927,0.44604105,fallback_baseline,12.00032373701927,0.05352636999999999,12.00032373701927,12.00032373701927,0.0,1.0
google,0.64906394,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,45.51663798657097,0.44604105,fallback_baseline,45.51663798657097,0.20302289,45.51663798657097,45.51663798657097,0.0,1.0
google,1.3254569,google,0.036328,0.033445,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,197.16029499975394,0.44604105,fallback_baseline,197.16029499975394,0.87941585,197.16029499975394,197.16029499975394,0.0,1.0
google,0.506237,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,13.495607635216546,0.44604105,fallback_baseline,13.495607635216546,0.060195950000000054,13.495607635216546,13.495607635216546,0.0,1.0
google,1.0449479,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,134.2716886708073,0.44604105,fallback_baseline,134.2716886708073,0.5989068499999999,134.2716886708073,134.2716886708073,0.0,1.0
google,0.15305299,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-65.6863443398315,0.44604105,fallback_baseline,65.6863443398315,0.29298806,-65.6863443398315,65.6863443398315,0.0,1.0
google,0.3223554,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-27.729656272668173,0.44604105,fallback_baseline,27.729656272668173,0.12368564999999998,-27.729656272668173,27.729656272668173,0.0,1.0
google,0.48306227,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,8.299958041978428,0.44604105,fallback_baseline,8.299958041978428,0.03702122000000002,8.299958041978428,8.299958041978428,0.0,1.0
google,0.5382227,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,20.66662922616653,0.44604105,fallback_baseline,20.66662922616653,0.09218165000000006,20.66662922616653,20.66662922616653,0.0,1.0
google,0.6893141,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,54.540506978001254,0.44604105,fallback_baseline,54.540506978001254,0.24327305000000005,54.540506978001254,54.540506978001254,0.0,1.0
google,1.4038826,google,0.051898,0.006689,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,214.74291435732204,0.44604105,fallback_baseline,214.74291435732204,0.9578415499999999,214.74291435732204,214.74291435732204,0.0,1.0
google,0.47099262,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,5.5940075470632085,0.44604105,fallback_baseline,5.5940075470632085,0.02495156999999998,5.5940075470632085,5.5940075470632085,0.0,1.0
google,1.034481,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,131.92506608976908,0.44604105,fallback_baseline,131.92506608976908,0.5884399499999999,131.92506608976908,131.92506608976908,0.0,1.0
google,0.14665136,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-67.12155529182796,0.44604105,fallback_baseline,67.12155529182796,0.29938969,-67.12155529182796,67.12155529182796,0.0,1.0
google,0.31319,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,-29.7844895665993,0.44604105,fallback_baseline,29.7844895665993,0.13285104999999997,-29.7844895665993,29.7844895665993,0.0,1.0
google,0.48164606,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,7.982451390965023,0.44604105,fallback_baseline,7.982451390965023,0.03560500999999999,7.982451390965023,7.982451390965023,0.0,1.0
google,0.49449772,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,10.863724314163456,0.44604105,fallback_baseline,10.863724314163456,0.04845666999999998,10.863724314163456,10.863724314163456,0.0,1.0
google,0.6081324,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,36.34000727063127,0.44604105,fallback_baseline,36.34000727063127,0.16209135000000002,36.34000727063127,36.34000727063127,0.0,1.0
google,1.4014485,google,0.051898,0.011706,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,214.19720225302135,0.44604105,fallback_baseline,214.19720225302135,0.95540745,214.19720225302135,214.19720225302135,0.0,1.0
google,0.44604105,google,0.051898,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,0.0,0.44604105,fallback_baseline,0.0,0.0,0.0,0.0,0.0,1.0
google,1.0128636,google,0.051898,0.016722,LogNormal,0.051898,0.016722,0.44604105,,,True,False,4,0.45868772616332065,True,,127.07856149114525,0.44604105,fallback_baseline,127.07856149114525,0.5668225499999999,127.07856149114525,127.07856149114525,0.0,1.0
