channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
beehiiv,1.1029341,beehiiv,0.103795,0.011706,LogNormal
amazon,0.7401997,beehiiv,0.103795,0.011706,LogNormal
meta,-0.061227262,beehiiv,0.103795,0.016722,Normal
google,-0.025974179,beehiiv,0.103795,0.016722,Normal
snapchat,0.010595749,beehiiv,0.103795,0.016722,Normal
tiktok,-0.030022165,beehiiv,0.103795,0.016722,Normal
moloco,0.095833,beehiiv,0.103795,0.016722,Normal
liveintent,0.42001256,beehiiv,0.103795,0.016722,Normal
beehiiv,0.10586216,beehiiv,0.103795,0.016722,Normal
amazon,0.34900638,beehiiv,0.103795,0.016722,Normal
meta,0.09523746,beehiiv,0.103795,0.016722,LogNormal
google,0.038267255,beehiiv,0.103795,0.016722,LogNormal
snapchat,0.07546978,beehiiv,0.103795,0.016722,LogNormal
tiktok,0.11247246,beehiiv,0.103795,0.016722,LogNormal
moloco,0.22083266,beehiiv,0.103795,0.016722,LogNormal
liveintent,0.27052101,beehiiv,0.103795,0.016722,LogNormal
beehiiv,1.1058004,beehiiv,0.103795,0.016722,LogNormal
amazon,0.7886947,beehiiv,0.103795,0.016722,LogNormal
meta,-0.049997646,beehiiv,0.103795,0.023411,Normal
google,-0.02447748,beehiiv,0.103795,0.023411,Normal
snapchat,0.00076257065,beehiiv,0.103795,0.023411,Normal
tiktok,-0.055868126,beehiiv,0.103795,0.023411,Normal
moloco,0.095833436,beehiiv,0.103795,0.023411,Normal
liveintent,0.61051184,beehiiv,0.103795,0.023411,Normal
beehiiv,0.10273658,beehiiv,0.103795,0.023411,Normal
amazon,0.39764944,beehiiv,0.103795,0.023411,Normal
meta,0.09544681,beehiiv,0.103795,0.023411,LogNormal
google,0.039094273,beehiiv,0.103795,0.023411,LogNormal
snapchat,0.07459239,beehiiv,0.103795,0.023411,LogNormal
tiktok,0.123588964,beehiiv,0.103795,0.023411,LogNormal
moloco,0.2306515,beehiiv,0.103795,0.023411,LogNormal
liveintent,0.24547037,beehiiv,0.103795,0.023411,LogNormal
beehiiv,1.093394,beehiiv,0.103795,0.023411,LogNormal
amazon,0.7584033,beehiiv,0.103795,0.023411,LogNormal
meta,-0.05355792,beehiiv,0.103795,0.033445,Normal
google,-0.019912483,beehiiv,0.103795,0.033445,Normal
snapchat,-0.0036945366,beehiiv,0.103795,0.033445,Normal
tiktok,-0.044019956,beehiiv,0.103795,0.033445,Normal
moloco,0.11439868,beehiiv,0.103795,0.033445,Normal
liveintent,0.5164672,beehiiv,0.103795,0.033445,Normal
beehiiv,0.101932384,beehiiv,0.103795,0.033445,Normal
amazon,0.38197035,beehiiv,0.103795,0.033445,Normal
meta,0.08971271,beehiiv,0.103795,0.033445,LogNormal
google,0.04270801,beehiiv,0.103795,0.033445,LogNormal
snapchat,0.082337216,beehiiv,0.103795,0.033445,LogNormal
tiktok,0.12091686,beehiiv,0.103795,0.033445,LogNormal
moloco,0.2351394,beehiiv,0.103795,0.033445,LogNormal
liveintent,0.1968034,beehiiv,0.103795,0.033445,LogNormal
beehiiv,1.0814581,beehiiv,0.103795,0.033445,LogNormal
amazon,0.784801,beehiiv,0.103795,0.033445,LogNormal
