channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
snapchat,-0.012601425,moloco,0.103795,0.033445,Normal
tiktok,-0.048961755,moloco,0.103795,0.033445,Normal
moloco,0.09929702,moloco,0.103795,0.033445,Normal
liveintent,0.5239563,moloco,0.103795,0.033445,Normal
beehiiv,0.30507174,moloco,0.103795,0.033445,Normal
amazon,0.3295581,moloco,0.103795,0.033445,Normal
meta,0.08743034,moloco,0.103795,0.033445,LogNormal
google,0.03946024,moloco,0.103795,0.033445,LogNormal
snapchat,0.07149919,moloco,0.103795,0.033445,LogNormal
tiktok,0.12917084,moloco,0.103795,0.033445,LogNormal
moloco,1.0657699,moloco,0.103795,0.033445,LogNormal
liveintent,0.2244658,moloco,0.103795,0.033445,LogNormal
beehiiv,0.35599148,moloco,0.103795,0.033445,LogNormal
amazon,0.65125126,moloco,0.103795,0.033445,LogNormal
