channel,roi_prior_mu,n_points,roi_median,roi_mean,roi_min,roi_max,pct_change_median,contribution_median,contribution_value_mean,roi_range_over_sigma
liveintent,1.0,12,0.5208715084629754,0.6781855670759817,0.4872502300655469,1.0122935407577704,0.0,41506289.91686575,51751587.18099914,0.5250433106922235
liveintent,1.5,8,0.5067977359627063,0.7529992420607596,0.4698954042303376,1.5116418862342835,,40441809.264371745,60088373.650269516,1.041746482003946
liveintent,2.0,4,0.5123102891646947,0.5045464710716624,0.4740755202931662,0.519489785664094,,40881703.93898197,40262161.21374613,0.0454142653709278
liveintent,2.5,3,0.5118475948413834,0.511351958126761,0.5051245271693915,0.5170837523695081,,40844781.52547609,40805230.35139852,0.011959225200116608
liveintent,3.0,3,0.5126642358427247,0.5119723329051502,0.5003112472531697,0.5229415156195562,,40909948.429884166,40854735.46296415,0.022630268366386486
meta,0.5,10,0.4331994785446053,0.4780053415937582,0.30201671858745,0.6200743053123976,0.0,34626237.02786298,33477995.045481335,0.3180575867249476
meta,1.0,12,0.4222010025801137,0.548828816628601,0.3246784650192906,0.8932675903911392,0.0,35436102.65869788,43559798.80950722,0.5685891253718487
meta,1.5,8,0.41020902248875546,0.3967922583382945,0.3082062079784615,0.4142819775252913,,34464044.38165738,33336824.038393494,0.10607576954682979
meta,2.0,4,0.413141375707152,0.39469327893631995,0.3259166837460361,0.4265736805849398,,34710408.42028426,33160476.578196377,0.10065699683890367
meta,2.5,3,0.4172985075988496,0.41602151783390173,0.4131728910127034,0.4175931548901523,,35059673.23446761,34952385.90161697,0.004420263877448927
meta,3.0,3,0.4059610950310404,0.41261413705897415,0.4057071764192854,0.4261741397265965,,34107151.30420985,34666112.036795944,0.020466963307311126
moloco,0.5,10,0.6054437496113436,0.5946823109603332,0.5357704924729964,0.6339402654984345,0.0,46594953.17752566,47517304.90155476,0.09816977302543817
moloco,1.0,12,0.5684083464865883,0.7307515701375086,0.5310906823445112,1.1911794117682923,0.0,47771616.38414196,59171364.18582113,0.6600887294237812
moloco,1.5,8,0.5606265379822193,0.8204152845706753,0.5476496953796596,1.6378352940206726,,47217907.33424628,69098214.69009028,1.0901855986410132
moloco,2.0,4,0.5555966869555413,0.5562903395355291,0.5429678528662771,0.5710001313647566,,46794275.87267199,46852697.69366161,0.028032278498479446
moloco,2.5,3,0.5594075612754872,0.5573423349029488,0.550421900935471,0.5621975424978882,,47115240.89717708,46941300.38441839,0.011775641562417172
moloco,3.0,3,0.554040672397241,0.5609628154813415,0.5502190649524952,0.5786287090942884,,46663222.94126957,47246229.78906495,0.028409644141793255
snapchat,0.5,10,0.4321491398685612,0.583456948977507,0.4029045546753332,0.8269837570687135,0.0,184286501.05394647,183082616.65257803,0.4240792023933803
snapchat,1.0,12,0.4046886434580665,0.40582583031849934,0.3766040016586582,0.433508614571765,0.0,175947167.78750646,176808661.54904073,0.05690461291310678
snapchat,1.5,8,0.4219119476880102,0.4244766391021161,0.4042670348046037,0.4693143231328577,,183212601.39842734,184326302.46410564,0.06504728832825402
snapchat,2.0,4,0.41809125826732874,0.41561188391351606,0.3808229203436834,0.4454420987757233,,181553491.12261182,180476838.4520919,0.0646191784320399
snapchat,2.5,3,0.4253625475335866,0.4248768418817781,0.4058745010414471,0.4433934770703005,,184711002.61118597,184500087.99625412,0.0375189760288534
snapchat,3.0,3,0.3955346118441472,0.3958279287859073,0.3881934566888958,0.4037557178246789,,171758409.72550577,171885780.7568989,0.015562261135783073
tiktok,0.5,10,0.464742603781633,0.4662221806035377,0.4100656028968903,0.4858468180475757,0.0,84761232.50411911,83890017.09423037,0.07578121515068537
tiktok,1.0,12,0.48298625440957643,0.6056650741071078,0.4656429862650111,0.9901375611498952,0.0,84202843.24754152,100134639.15156625,0.524494574884884
tiktok,1.5,8,0.48238009555187694,0.5933649661352198,0.4738299454407145,1.377534217921396,,84546036.21764717,103998188.10881299,0.9037042724806816
tiktok,2.0,4,0.4782207717556351,0.836393585424133,0.476329071293585,1.9128037268916769,,83817037.7710681,146593449.89053702,1.4364746555980918
tiktok,2.5,3,0.4728737550834194,0.47457922387195545,0.4712331825618943,0.4796307339705526,,82879874.17457204,83178789.13249266,0.008397551408658332
tiktok,3.0,3,0.4678042782462823,0.4718978161413947,0.4637005532284577,0.484188616949444,,81991354.56891383,82708822.81922074,0.02048806372098627
