run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",tiktok,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.464742603781633,0.464742603781633,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",amazon,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,1.5089988683660824,0.6377680289559067,,0.8712308394101758,1.3660622669287332,2375203.165163607,1371339.8271768433,0.003433603141138414,691752385.9137974,2375203.165163607,0.003433603141138414,15740.258094,0.0008190390385875117,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",beehiiv,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.5110317091752464,0.762659886876742,,0.2516281777014956,0.3299349841670154,16770643.770864816,-8257739.1092898175,0.024243709327740125,691752385.9137974,16770643.770864816,0.024243709327740125,328172.2732613,0.01707633391891276,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",google,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.2731900471200545,0.5177610162024696,,0.2445709690824151,0.472362656571224,281345970.6053266,-251872487.31700307,0.4067148539483122,691752385.9137974,281345970.6053266,0.4067148539483122,10298543.94665,0.535881272247419,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",liveintent,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.5056438581179827,0.5128150204243138,,0.007171162306331,0.0139839162675022,40349731.2924328,-572249.553651981,0.05832973201694309,691752385.9137974,40349731.2924328,0.05832973201694309,797987.173079,0.041522994295305,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",meta,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.4142819775252913,0.6200743053123976,,0.2057923277871063,0.3318833340198265,34806237.008947805,-17289809.656621657,0.05031603463567262,691752385.9137974,34806237.008947805,0.05031603463567262,840158.1265220001,0.043717345681286386,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",moloco,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.5610765987960622,0.6339402654984345,,0.0728636667023723,0.1149377483461843,47255813.0136301,-6136830.187826641,0.06831319121683359,691752385.9137974,47255813.0136301,0.06831319121683359,842234.6095886,0.043825394779614675,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",snapchat,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.4228217417405297,0.8269837570687135,,0.4041620153281838,0.4887182025929467,183607673.72575137,-175504805.25728872,0.26542398329889044,691752385.9137974,183607673.72575137,0.26542398329889044,4342436.908989999,0.22595724478125545,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",tiktok,amazon,amazon,1.5,0.5,LogNormal,lognormal,False,0.4863458801076437,0.464742603781633,,0.0216032763260106,0.0464843897465474,85241113.33168034,3786373.856469184,0.1232248924144696,691752385.9137974,85241113.33168034,0.1232248924144696,1752685.00913,0.09120037525761929,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=1.000000|sigma=1.500000|dist=LogNormal|1.000000|1.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",amazon,amazon,amazon,1.0,1.5,LogNormal,lognormal,False,0.9905996646545828,0.6377680289559067,,0.3528316356986761,0.5532287911582816,1559229.4389492983,555366.1009625347,0.0022762973903566,684984943.3359991,1559229.4389492983,0.0022762973903566,15740.258094,0.0008190390385875117,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
