targets,prior_key,channel,roi_baseline,roi_new,delta_abs,delta_pct
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",liveintent,0.36816603,0.3404705,0.027695529999999968,0.0752256529479376
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",beehiiv,0.49058422,0.47855967,0.012024550000000023,0.024510674232448904
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",amazon,1.4223278,1.342952,0.0793758,0.05580696657971529
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",meta,1.0515972,0.056547195,0.995050005,0.946227324492686
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",google,0.05148839,-0.031385586,0.082873976,1.6095662730957407
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",snapchat,0.11643101,-0.02397826,0.14040927,1.2059439319473395
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",tiktok,1.0426579,0.06959547,0.97306243,0.9332518652570512
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",moloco,0.32956377,0.098244146,0.23131962399999997,0.7018964008088632
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",liveintent,0.36816603,0.31846362,0.049702409999999975,0.13499998899952825
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",beehiiv,0.49058422,0.25298715,0.23759707000000002,0.48431453828661675
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",amazon,1.4223278,0.058364622,1.3639631779999999,0.9589654213325508
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",meta,1.0515972,1.0686599,0.017062700000000097,0.016225509158830143
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",google,0.05148839,0.05343421,0.0019458200000000009,0.037791432204425046
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",snapchat,0.11643101,0.110528395,0.005902615,0.05069624492650193
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",tiktok,1.0426579,1.0593705,0.016712599999999966,0.016028843209263455
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",moloco,0.32956377,0.36264306,0.03307929000000004,0.10037295665115153
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",liveintent,0.36816603,0.3572016,0.01096442999999997,0.02978121039575532
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",beehiiv,0.49058422,0.46962565,0.02095857000000001,0.042721655417290005
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.016722}}",amazon,1.4223278,1.353699,0.06862879999999993,0.048251043113971326
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",meta,1.0515972,0.03286279,1.01873441,0.9687496410222469
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",google,0.05148839,-0.023272123,0.074760513,1.4519877782156327
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",snapchat,0.11643101,0.030486638,0.085944372,0.7381570597042832
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",tiktok,1.0426579,0.061683983,0.980973917,0.9408396723412349
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",moloco,0.32956377,0.06801095,0.26155281999999996,0.7936334142554565
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",liveintent,0.36816603,0.14915736,0.21900867,0.5948638716070573
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",beehiiv,0.49058422,0.29135415,0.19923007000000004,0.40610778308360596
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",amazon,1.4223278,0.10122935,1.32109845,0.9288283966607417
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",meta,1.0515972,1.0626059,0.011008700000000093,0.01046855202733532
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",google,0.05148839,0.055371292,0.0038829020000000006,0.07541315624745693
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",snapchat,0.11643101,0.10608636,0.010344649999999997,0.08884789370117119
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",tiktok,1.0426579,1.042993,0.0003351000000000326,0.00032139017025634153
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",moloco,0.32956377,0.35062593,0.021062159999999996,0.06390920943767564
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",liveintent,0.36816603,0.35577402,0.012392009999999953,0.033658754448366524
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",beehiiv,0.49058422,0.47936812,0.011216100000000007,0.022862741080420412
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.023411}}",amazon,1.4223278,1.3968645,0.025463299999999967,0.01790255382760564
