channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
meta,0.13664809,meta,0.036328,0.033445,LogNormal
meta,0.22306398,meta,0.036328,0.033445,LogNormal
meta,0.24022806,meta,0.036328,0.033445,LogNormal
meta,0.3692481,meta,0.036328,0.033445,LogNormal
meta,0.91211396,meta,0.036328,0.033445,LogNormal
meta,0.04929199,meta,0.051898,0.006689,Normal
meta,-0.010068956,meta,0.051898,0.006689,Normal
meta,-0.028372478,meta,0.051898,0.006689,Normal
meta,-0.049424,meta,0.051898,0.006689,Normal
meta,0.07990141,meta,0.051898,0.006689,Normal
meta,0.3991594,meta,0.051898,0.006689,Normal
meta,0.33720085,meta,0.051898,0.006689,Normal
meta,0.2627056,meta,0.051898,0.006689,Normal
meta,1.0503736,meta,0.051898,0.006689,LogNormal
meta,0.03892967,meta,0.051898,0.006689,LogNormal
meta,0.06686357,meta,0.051898,0.006689,LogNormal
meta,0.14939362,meta,0.051898,0.006689,LogNormal
meta,0.21972616,meta,0.051898,0.006689,LogNormal
meta,0.24603157,meta,0.051898,0.006689,LogNormal
meta,0.3522202,meta,0.051898,0.006689,LogNormal
meta,0.8957804,meta,0.051898,0.006689,LogNormal
meta,0.039823152,meta,0.051898,0.011706,Normal
meta,-0.013851084,meta,0.051898,0.011706,Normal
meta,-0.03348115,meta,0.051898,0.011706,Normal
meta,-0.025578251,meta,0.051898,0.011706,Normal
meta,0.029428527,meta,0.051898,0.011706,Normal
meta,0.31216002,meta,0.051898,0.011706,Normal
meta,0.38309222,meta,0.051898,0.011706,Normal
meta,0.20430586,meta,0.051898,0.011706,Normal
meta,1.0413443,meta,0.051898,0.011706,LogNormal
meta,0.036757443,meta,0.051898,0.011706,LogNormal
meta,0.07311356,meta,0.051898,0.011706,LogNormal
meta,0.13051698,meta,0.051898,0.011706,LogNormal
meta,0.21076784,meta,0.051898,0.011706,LogNormal
meta,0.25043562,meta,0.051898,0.011706,LogNormal
meta,0.38240308,meta,0.051898,0.011706,LogNormal
meta,1.1405089,meta,0.051898,0.011706,LogNormal
meta,0.034541406,meta,0.051898,0.016722,Normal
meta,-0.012789163,meta,0.051898,0.016722,Normal
meta,-0.021640044,meta,0.051898,0.016722,Normal
meta,-0.018769022,meta,0.051898,0.016722,Normal
meta,0.04516218,meta,0.051898,0.016722,Normal
meta,0.39685103,meta,0.051898,0.016722,Normal
meta,0.31681654,meta,0.051898,0.016722,Normal
meta,0.18593127,meta,0.051898,0.016722,Normal
meta,1.0271761,meta,0.051898,0.016722,LogNormal
meta,0.040121667,meta,0.051898,0.016722,LogNormal
meta,0.06516274,meta,0.051898,0.016722,LogNormal
meta,0.13874148,meta,0.051898,0.016722,LogNormal
meta,0.25264055,meta,0.051898,0.016722,LogNormal
meta,0.20751862,meta,0.051898,0.016722,LogNormal
meta,0.3746583,meta,0.051898,0.016722,LogNormal
meta,1.058511,meta,0.051898,0.016722,LogNormal
meta,0.01989431,meta,0.051898,0.023411,Normal
meta,-0.0151602505,meta,0.051898,0.023411,Normal
meta,-0.016433097,meta,0.051898,0.023411,Normal
meta,-0.027665123,meta,0.051898,0.023411,Normal
meta,0.050406974,meta,0.051898,0.023411,Normal
meta,0.31737095,meta,0.051898,0.023411,Normal
meta,0.31043488,meta,0.051898,0.023411,Normal
meta,0.22141695,meta,0.051898,0.023411,Normal
meta,0.9993969,meta,0.051898,0.023411,LogNormal
meta,0.033888772,meta,0.051898,0.023411,LogNormal
meta,0.07248986,meta,0.051898,0.023411,LogNormal
meta,0.13213149,meta,0.051898,0.023411,LogNormal
meta,0.23548338,meta,0.051898,0.023411,LogNormal
meta,0.24198437,meta,0.051898,0.023411,LogNormal
meta,0.39226508,meta,0.051898,0.023411,LogNormal
meta,0.999866,meta,0.051898,0.023411,LogNormal
meta,0.011230083,meta,0.051898,0.033445,Normal
meta,-0.009580478,meta,0.051898,0.033445,Normal
meta,0.00034087338,meta,0.051898,0.033445,Normal
meta,-0.05171903,meta,0.051898,0.033445,Normal
meta,0.038652647,meta,0.051898,0.033445,Normal
meta,0.27460402,meta,0.051898,0.033445,Normal
meta,0.42076364,meta,0.051898,0.033445,Normal
meta,0.27342322,meta,0.051898,0.033445,Normal
meta,0.95438385,meta,0.051898,0.033445,LogNormal
meta,0.032202017,meta,0.051898,0.033445,LogNormal
meta,0.07919504,meta,0.051898,0.033445,LogNormal
meta,0.12481233,meta,0.051898,0.033445,LogNormal
meta,0.23256302,meta,0.051898,0.033445,LogNormal
meta,0.24690112,meta,0.051898,0.033445,LogNormal
meta,0.39489475,meta,0.051898,0.033445,LogNormal
meta,0.9259804,meta,0.051898,0.033445,LogNormal
meta,0.07036273,meta,0.072657,0.006689,Normal
meta,0.0074868626,meta,0.072657,0.006689,Normal
meta,-0.0355513,meta,0.072657,0.006689,Normal
meta,-0.049211517,meta,0.072657,0.006689,Normal
meta,0.07922495,meta,0.072657,0.006689,Normal
meta,0.26076823,meta,0.072657,0.006689,Normal
meta,0.3554132,meta,0.072657,0.006689,Normal
meta,0.065338686,meta,0.072657,0.006689,Normal
meta,1.069231,meta,0.072657,0.006689,LogNormal
meta,0.035017963,meta,0.072657,0.006689,LogNormal
meta,0.0758685,meta,0.072657,0.006689,LogNormal
meta,0.12315204,meta,0.072657,0.006689,LogNormal
meta,0.24465868,meta,0.072657,0.006689,LogNormal
meta,0.21974447,meta,0.072657,0.006689,LogNormal
meta,0.3610599,meta,0.072657,0.006689,LogNormal
meta,0.9956008,meta,0.072657,0.006689,LogNormal
meta,0.06133138,meta,0.072657,0.011706,Normal
meta,-0.01355007,meta,0.072657,0.011706,Normal
meta,-0.023829054,meta,0.072657,0.011706,Normal
meta,-0.005942848,meta,0.072657,0.011706,Normal
meta,0.0466047,meta,0.072657,0.011706,Normal
meta,0.26087204,meta,0.072657,0.011706,Normal
meta,0.3285566,meta,0.072657,0.011706,Normal
meta,0.1112412,meta,0.072657,0.011706,Normal
meta,1.0637603,meta,0.072657,0.011706,LogNormal
meta,0.038751815,meta,0.072657,0.011706,LogNormal
meta,0.071520224,meta,0.072657,0.011706,LogNormal
meta,0.13417116,meta,0.072657,0.011706,LogNormal
meta,0.2337956,meta,0.072657,0.011706,LogNormal
meta,0.21891852,meta,0.072657,0.011706,LogNormal
meta,0.36909214,meta,0.072657,0.011706,LogNormal
meta,1.0604002,meta,0.072657,0.011706,LogNormal
meta,0.053317517,meta,0.072657,0.016722,Normal
meta,6.7031666e-05,meta,0.072657,0.016722,Normal
meta,-0.014627436,meta,0.072657,0.016722,Normal
meta,-0.0171756,meta,0.072657,0.016722,Normal
meta,0.066415146,meta,0.072657,0.016722,Normal
meta,0.121538065,meta,0.072657,0.016722,Normal
meta,0.31919402,meta,0.072657,0.016722,Normal
meta,0.09603827,meta,0.072657,0.016722,Normal
meta,1.0493568,meta,0.072657,0.016722,LogNormal
meta,0.037877224,meta,0.072657,0.016722,LogNormal
meta,0.06924437,meta,0.072657,0.016722,LogNormal
meta,0.1383185,meta,0.072657,0.016722,LogNormal
meta,0.22394887,meta,0.072657,0.016722,LogNormal
meta,0.26048878,meta,0.072657,0.016722,LogNormal
meta,0.32610154,meta,0.072657,0.016722,LogNormal
meta,0.83396804,meta,0.072657,0.016722,LogNormal
meta,0.036019288,meta,0.072657,0.023411,Normal
meta,-0.019607158,meta,0.072657,0.023411,Normal
meta,-0.023611907,meta,0.072657,0.023411,Normal
meta,-0.02620483,meta,0.072657,0.023411,Normal
meta,0.06012454,meta,0.072657,0.023411,Normal
meta,0.32754603,meta,0.072657,0.023411,Normal
meta,0.36261675,meta,0.072657,0.023411,Normal
meta,0.3161082,meta,0.072657,0.023411,Normal
meta,1.0138419,meta,0.072657,0.023411,LogNormal
meta,0.03389693,meta,0.072657,0.023411,LogNormal
meta,0.07337464,meta,0.072657,0.023411,LogNormal
meta,0.12732668,meta,0.072657,0.023411,LogNormal
meta,0.22132583,meta,0.072657,0.023411,LogNormal
meta,0.2431385,meta,0.072657,0.023411,LogNormal
meta,0.38124865,meta,0.072657,0.023411,LogNormal
meta,1.0801767,meta,0.072657,0.023411,LogNormal
meta,0.024961103,meta,0.072657,0.033445,Normal
meta,-0.025786763,meta,0.072657,0.033445,Normal
meta,-0.008581533,meta,0.072657,0.033445,Normal
meta,-0.011346793,meta,0.072657,0.033445,Normal
meta,0.059132706,meta,0.072657,0.033445,Normal
meta,0.33700675,meta,0.072657,0.033445,Normal
